ar,ar_smoothed,eps,index
0.208226,0.244833,1,25140
0.208217,0.239937,1,25141
0.208209,0.235138,1,25142
0.208201,0.230435,1,25143
0.208192,0.225826,1,25144
0.208184,0.22131,1,25145
0.208216,0.236884,1,25146
0.208207,0.232146,1,25147
0.208239,0.247503,1,25148
0.208231,0.242553,1,25149
0.208262,0.257702,1,25150
0.208254,0.252548,1,25151
0.208246,0.247497,1,25152
0.208277,0.262547,1,25153
0.208269,0.257296,1,25154
0.20826,0.25215,1,25155
0.208292,0.267107,1,25156
0.208323,0.281765,1,25157
0.208315,0.27613,1,25158
0.208347,0.290607,1,25159
0.208338,0.284795,1,25160
0.20833,0.279099,1,25161
0.208361,0.293517,1,25162
0.208353,0.287647,1,25163
0.208345,0.281894,1,25164
0.208337,0.276256,1,25165
0.208368,0.290731,1,25166
0.20836,0.284916,1,25167
0.208352,0.279218,1,25168
0.208343,0.273634,1,25169
0.208335,0.268161,1,25170
0.208327,0.262798,1,25171
0.208318,0.257542,1,25172
0.20835,0.272391,1,25173
0.208381,0.286943,1,25174
0.208373,0.281204,1,25175
0.208365,0.27558,1,25176
0.208357,0.270069,1,25177
0.208348,0.264667,1,25178
0.20838,0.279374,1,25179
0.208371,0.273786,1,25180
0.208363,0.268311,1,25181
0.208395,0.282944,1,25182
0.208386,0.277286,1,25183
0.208378,0.27174,1,25184
0.208409,0.286305,1,25185
0.208401,0.280579,1,25186
0.208393,0.274967,1,25187
0.208385,0.269468,1,25188
0.208376,0.264079,1,25189
0.208368,0.258797,1,25190
0.20836,0.253621,1,25191
0.208352,0.248549,1,25192
0.208343,0.243578,1,25193
0.208375,0.258706,1,25194
0.208366,0.253532,1,25195
0.208358,0.248461,1,25196
0.20835,0.243492,1,25197
0.208342,0.238622,1,25198
0.208333,0.23385,1,25199
0.208365,0.249173,1,25200
0.208396,0.264189,1,25201
0.208388,0.258906,1,25202
0.20838,0.253728,1,25203
0.208371,0.248653,1,25204
0.208363,0.24368,1,25205
0.208394,0.258806,1,25206
0.208426,0.27363,1,25207
0.208457,0.288158,1,25208
0.208489,0.302394,1,25209
0.20848,0.296347,1,25210
0.208512,0.31042,1,25211
0.208504,0.304211,1,25212
0.208495,0.298127,1,25213
0.208487,0.292164,1,25214
0.208479,0.286321,1,25215
0.20851,0.300595,1,25216
0.208542,0.314583,1,25217
0.208573,0.328291,1,25218
0.208565,0.321725,1,25219
0.208556,0.315291,1,25220
0.208548,0.308985,1,25221
0.208579,0.322805,1,25222
0.208571,0.316349,1,25223
0.208563,0.310022,1,25224
0.208555,0.303822,1,25225
0.208546,0.297745,1,25226
0.208538,0.29179,1,25227
0.20853,0.285955,1,25228
0.208522,0.280236,1,25229
0.208513,0.274631,1,25230
0.208505,0.269138,1,25231
0.208536,0.283755,1,25232
0.208528,0.27808,1,25233
0.20852,0.272519,1,25234
0.208512,0.267068,1,25235
0.208503,0.261727,1,25236
0.208495,0.256492,1,25237
0.208526,0.271363,1,25238
0.208518,0.265935,1,25239
0.20851,0.260617,1,25240
0.208502,0.255404,1,25241
0.208493,0.250296,1,25242
0.208485,0.24529,1,25243
0.208477,0.240385,1,25244
0.208469,0.235577,1,25245
0.20846,0.230865,1,25246
0.208452,0.226248,1,25247
0.208444,0.221723,1,25248
0.208436,0.217289,1,25249
0.208427,0.212943,1,25250
0.208419,0.208684,1,25251
0.208411,0.20451,1,25252
0.208403,0.20042,1,25253
0.208394,0.196412,1,25254
0.208386,0.192483,1,25255
0.208417,0.208634,1,25256
0.208449,0.224461,1,25257
0.208441,0.219972,1,25258
0.208432,0.215572,1,25259
0.208424,0.211261,1,25260
0.208416,0.207036,1,25261
0.208408,0.202895,1,25262
0.208399,0.198837,1,25263
0.208431,0.21486,1,25264
0.208422,0.210563,1,25265
0.208414,0.206352,1,25266
0.208406,0.202225,1,25267
0.208398,0.19818,1,25268
0.208389,0.194217,1,25269
0.208381,0.190332,1,25270
0.208373,0.186526,1,25271
0.208365,0.182795,1,25272
0.208356,0.179139,1,25273
0.208348,0.175557,1,25274
0.20834,0.172045,1,25275
0.208332,0.168605,1,25276
0.208323,0.165232,1,25277
0.208315,0.161928,1,25278
0.208307,0.158689,1,25279
0.208299,0.155515,1,25280
0.20829,0.152405,1,25281
0.208282,0.149357,1,25282
0.208274,0.14637,1,25283
0.208305,0.163443,1,25284
0.208297,0.160174,1,25285
0.208289,0.15697,1,25286
0.208281,0.153831,1,25287
0.208312,0.170754,1,25288
0.208304,0.167339,1,25289
0.208295,0.163992,1,25290
0.208287,0.160712,1,25291
0.208279,0.157498,1,25292
0.208271,0.154348,1,25293
0.208263,0.151261,1,25294
0.208254,0.148236,1,25295
0.208246,0.145271,1,25296
0.208238,0.142366,1,25297
0.20823,0.139519,1,25298
0.208221,0.136728,1,25299
0.208213,0.133994,1,25300
0.208205,0.131314,1,25301
0.208197,0.128687,1,25302
0.208228,0.146114,1,25303
0.20822,0.143191,1,25304
0.208211,0.140328,1,25305
0.208203,0.137521,1,25306
0.208195,0.134771,1,25307
0.208187,0.132075,1,25308
0.208179,0.129434,1,25309
0.20817,0.126845,1,25310
0.208162,0.124308,1,25311
0.208154,0.121822,1,25312
0.208146,0.119386,1,25313
0.208137,0.116998,1,25314
0.208129,0.114658,1,25315
0.208121,0.112365,1,25316
0.208113,0.110117,1,25317
0.208105,0.107915,1,25318
0.208096,0.105757,1,25319
0.208088,0.103642,1,25320
0.20808,0.101569,1,25321
0.208072,0.0995375,1,25322
0.208063,0.0975467,1,25323
0.208055,0.0955958,1,25324
0.208047,0.0936839,1,25325
0.208039,0.0918102,1,25326
0.208031,0.089974,1,25327
0.208022,0.0881745,1,25328
0.208014,0.086411,1,25329
0.208006,0.0846828,1,25330
0.208037,0.102989,1,25331
0.208029,0.100929,1,25332
0.208021,0.0989108,1,25333
0.208013,0.0969325,1,25334
0.208004,0.0949939,1,25335
0.207996,0.093094,1,25336
0.207988,0.0912321,1,25337
0.208019,0.109407,1,25338
0.208011,0.107219,1,25339
0.208003,0.105075,1,25340
0.207995,0.102973,1,25341
0.207986,0.100914,1,25342
0.207978,0.0988957,1,25343
0.208009,0.116918,1,25344
0.208001,0.114579,1,25345
0.208033,0.132288,1,25346
0.208064,0.149642,1,25347
0.208056,0.146649,1,25348
0.208087,0.163716,1,25349
0.208079,0.160442,1,25350
0.20807,0.157233,1,25351
0.208062,0.154088,1,25352
0.208093,0.171007,1,25353
0.208125,0.187587,1,25354
0.208116,0.183835,1,25355
0.208108,0.180158,1,25356
0.208139,0.196555,1,25357
0.208171,0.212624,1,25358
0.208202,0.228371,1,25359
0.208194,0.223804,1,25360
0.208185,0.219328,1,25361
0.208217,0.234941,1,25362
0.208208,0.230242,1,25363
0.2082,0.225638,1,25364
0.208192,0.221125,1,25365
0.208184,0.216702,1,25366
0.208176,0.212368,1,25367
0.208167,0.208121,1,25368
0.208159,0.203959,1,25369
0.20819,0.219879,1,25370
0.208222,0.235482,1,25371
0.208213,0.230772,1,25372
0.208245,0.246157,1,25373
0.208276,0.261234,1,25374
0.208268,0.256009,1,25375
0.208299,0.270889,1,25376
0.208291,0.265471,1,25377
0.208282,0.260162,1,25378
0.208274,0.254958,1,25379
0.208266,0.249859,1,25380
0.208258,0.244862,1,25381
0.20825,0.239965,1,25382
0.208241,0.235165,1,25383
0.208233,0.230462,1,25384
0.208225,0.225853,1,25385
0.208217,0.221336,1,25386
0.208209,0.216909,1,25387
0.2082,0.212571,1,25388
0.208192,0.208319,1,25389
0.208184,0.204153,1,25390
0.208176,0.20007,1,25391
0.208168,0.196069,1,25392
0.208199,0.212147,1,25393
0.208191,0.207904,1,25394
0.208222,0.223746,1,25395
0.208214,0.219271,1,25396
0.208205,0.214886,1,25397
0.208197,0.210588,1,25398
0.208189,0.206376,1,25399
0.208181,0.202249,1,25400
0.208173,0.198204,1,25401
0.208164,0.19424,1,25402
0.208156,0.190355,1,25403
0.208148,0.186548,1,25404
0.20814,0.182817,1,25405
0.208132,0.179161,1,25406
0.208123,0.175577,1,25407
0.208115,0.172066,1,25408
0.208107,0.168625,1,25409
0.208099,0.165252,1,25410
0.208091,0.161947,1,25411
0.208082,0.158708,1,25412
0.208074,0.155534,1,25413
0.208066,0.152423,1,25414
0.208058,0.149375,1,25415
0.20805,0.146387,1,25416
0.208042,0.14346,1,25417
0.208033,0.14059,1,25418
0.208025,0.137779,1,25419
0.208017,0.135023,1,25420
0.208009,0.132323,1,25421
0.20804,0.149676,1,25422
0.208032,0.146683,1,25423
0.208024,0.143749,1,25424
0.208055,0.160874,1,25425
0.208047,0.157656,1,25426
0.208038,0.154503,1,25427
0.20803,0.151413,1,25428
0.208022,0.148385,1,25429
0.208014,0.145417,1,25430
0.208045,0.162509,1,25431
0.208037,0.159259,1,25432
0.208068,0.176074,1,25433
0.20806,0.172552,1,25434
0.208052,0.169101,1,25435
0.208043,0.165719,1,25436
0.208035,0.162405,1,25437
0.208066,0.179157,1,25438
0.208058,0.175573,1,25439
0.20805,0.172062,1,25440
0.208042,0.168621,1,25441
0.208034,0.165248,1,25442
0.208025,0.161943,1,25443
0.208017,0.158704,1,25444
0.208009,0.15553,1,25445
0.208001,0.15242,1,25446
0.207993,0.149371,1,25447
0.208024,0.166384,1,25448
0.208016,0.163056,1,25449
0.208047,0.179795,1,25450
0.208039,0.176199,1,25451
0.20807,0.192675,1,25452
0.208101,0.208822,1,25453
0.208093,0.204645,1,25454
0.208085,0.200552,1,25455
0.208076,0.196541,1,25456
0.208107,0.212611,1,25457
0.208099,0.208358,1,25458
0.20813,0.224191,1,25459
0.208122,0.219707,1,25460
0.208114,0.215313,1,25461
0.208106,0.211007,1,25462
0.208098,0.206787,1,25463
0.20809,0.202651,1,25464
0.208121,0.218598,1,25465
0.208112,0.214226,1,25466
0.208104,0.209942,1,25467
0.208135,0.225743,1,25468
0.208127,0.221228,1,25469
0.208119,0.216803,1,25470
0.208111,0.212467,1,25471
0.208103,0.208218,1,25472
0.208095,0.204054,1,25473
0.208086,0.199972,1,25474
0.208078,0.195973,1,25475
0.20807,0.192054,1,25476
0.208062,0.188212,1,25477
0.208054,0.184448,1,25478
0.208085,0.200759,1,25479
0.208077,0.196744,1,25480
0.208068,0.192809,1,25481
0.2081,0.208953,1,25482
0.208091,0.204774,1,25483
0.208083,0.200678,1,25484
0.208075,0.196665,1,25485
0.208067,0.192732,1,25486
0.208059,0.188877,1,25487
0.208051,0.185099,1,25488
0.208042,0.181397,1,25489
0.208073,0.19777,1,25490
0.208065,0.193814,1,25491
0.208057,0.189938,1,25492
0.208088,0.206139,1,25493
0.208119,0.222016,1,25494
0.208111,0.217576,1,25495
0.208103,0.213224,1,25496
0.208134,0.22896,1,25497
0.208165,0.244381,1,25498
0.208157,0.239493,1,25499
0.208188,0.254703,1,25500
0.20818,0.249609,1,25501
0.208211,0.264617,1,25502
0.208203,0.259325,1,25503
0.208194,0.254138,1,25504
0.208186,0.249055,1,25505
0.208178,0.244074,1,25506
0.20817,0.239193,1,25507
0.208162,0.234409,1,25508
0.208154,0.229721,1,25509
0.208146,0.225126,1,25510
0.208177,0.240624,1,25511
0.208208,0.255811,1,25512
0.208199,0.250695,1,25513
0.208191,0.245681,1,25514
0.208183,0.240768,1,25515
0.208175,0.235952,1,25516
0.208167,0.231233,1,25517
0.208159,0.226609,1,25518
0.20815,0.222076,1,25519
0.208142,0.217635,1,25520
0.208134,0.213282,1,25521
0.208126,0.209017,1,25522
0.208118,0.204836,1,25523
0.20811,0.200739,1,25524
0.208102,0.196725,1,25525
0.208093,0.19279,1,25526
0.208085,0.188934,1,25527
0.208077,0.185156,1,25528
0.208069,0.181453,1,25529
0.2081,0.197824,1,25530
0.208092,0.193867,1,25531
0.208084,0.18999,1,25532
0.208076,0.18619,1,25533
0.208067,0.182466,1,25534
0.208059,0.178817,1,25535
0.208051,0.17524,1,25536
0.208043,0.171736,1,25537
0.208035,0.168301,1,25538
0.208027,0.164935,1,25539
0.208018,0.161636,1,25540
0.20801,0.158404,1,25541
0.208002,0.155235,1,25542
0.207994,0.152131,1,25543
0.207986,0.149088,1,25544
0.207978,0.146106,1,25545
0.20797,0.143184,1,25546
0.207961,0.140321,1,25547
0.207953,0.137514,1,25548
0.207945,0.134764,1,25549
0.207937,0.132069,1,25550
0.207929,0.129427,1,25551
0.20796,0.146839,1,25552
0.207952,0.143902,1,25553
0.207944,0.141024,1,25554
0.207975,0.158203,1,25555
0.208006,0.175039,1,25556
0.207997,0.171539,1,25557
0.207989,0.168108,1,25558
0.207981,0.164746,1,25559
0.207973,0.161451,1,25560
0.207965,0.158222,1,25561
0.207957,0.155057,1,25562
0.207988,0.171956,1,25563
0.20798,0.168517,1,25564
0.207972,0.165147,1,25565
0.207963,0.161844,1,25566
0.207955,0.158607,1,25567
0.207947,0.155435,1,25568
0.207978,0.172326,1,25569
0.20797,0.168879,1,25570
0.208001,0.185502,1,25571
0.207993,0.181792,1,25572
0.207985,0.178156,1,25573
0.207977,0.174593,1,25574
0.207968,0.171101,1,25575
0.20796,0.167679,1,25576
0.207952,0.164325,1,25577
0.207944,0.161039,1,25578
0.207936,0.157818,1,25579
0.207928,0.154662,1,25580
0.207959,0.171569,1,25581
0.207951,0.168137,1,25582
0.207942,0.164774,1,25583
0.207934,0.161479,1,25584
0.207926,0.158249,1,25585
0.207918,0.155084,1,25586
0.20791,0.151983,1,25587
0.207902,0.148943,1,25588
0.207894,0.145964,1,25589
0.207886,0.143045,1,25590
0.207877,0.140184,1,25591
0.207869,0.13738,1,25592
0.207861,0.134633,1,25593
0.207853,0.13194,1,25594
0.207845,0.129301,1,25595
0.207837,0.126715,1,25596
0.207829,0.124181,1,25597
0.207821,0.121697,1,25598
0.207813,0.119263,1,25599
0.207804,0.116878,1,25600
0.207796,0.114541,1,25601
0.207788,0.11225,1,25602
0.20778,0.110005,1,25603
0.207772,0.107805,1,25604
0.207764,0.105649,1,25605
0.207756,0.103536,1,25606
0.207748,0.101465,1,25607
0.207739,0.0994356,1,25608
0.207731,0.0974468,1,25609
0.207723,0.0954979,1,25610
0.207715,0.0935879,1,25611
0.207707,0.0917162,1,25612
0.207699,0.0898819,1,25613
0.207691,0.0880842,1,25614
0.207683,0.0863225,1,25615
0.207675,0.0845961,1,25616
0.207666,0.0829042,1,25617
0.207658,0.0812461,1,25618
0.20765,0.0796212,1,25619
0.207642,0.0780287,1,25620
0.207634,0.0764682,1,25621
0.207626,0.0749388,1,25622
0.207618,0.07344,1,25623
0.20761,0.0719712,1,25624
0.207602,0.0705318,1,25625
0.207594,0.0691212,1,25626
0.207585,0.0677387,1,25627
0.207577,0.066384,1,25628
0.207569,0.0650563,1,25629
0.207561,0.0637552,1,25630
0.207553,0.0624801,1,25631
0.207545,0.0612305,1,25632
0.207537,0.0600058,1,25633
0.207529,0.0588057,1,25634
0.207521,0.0576296,1,25635
0.207513,0.056477,1,25636
0.207504,0.0553475,1,25637
0.207496,0.0542405,1,25638
0.207527,0.0731557,1,25639
0.207519,0.0716926,1,25640
0.207511,0.0702588,1,25641
0.207503,0.0688536,1,25642
0.207495,0.0674765,1,25643
0.207526,0.086127,1,25644
0.207557,0.104404,1,25645
0.207549,0.102316,1,25646
0.207541,0.10027,1,25647
0.207571,0.118265,1,25648
0.207563,0.115899,1,25649
0.207555,0.113581,1,25650
0.207547,0.11131,1,25651
0.207539,0.109084,1,25652
0.207531,0.106902,1,25653
0.207523,0.104764,1,25654
0.207515,0.102669,1,25655
0.207507,0.100615,1,25656
0.207538,0.118603,1,25657
0.20753,0.116231,1,25658
0.207521,0.113906,1,25659
0.207552,0.131628,1,25660
0.207583,0.148996,1,25661
0.207575,0.146016,1,25662
0.207606,0.163095,1,25663
0.207598,0.159833,1,25664
0.20759,0.156637,1,25665
0.207582,0.153504,1,25666
0.207574,0.150434,1,25667
0.207605,0.167425,1,25668
0.207596,0.164077,1,25669
0.207627,0.180795,1,25670
0.207619,0.177179,1,25671
0.207611,0.173636,1,25672
0.207642,0.190163,1,25673
0.207673,0.20636,1,25674
0.207665,0.202233,1,25675
0.207657,0.198188,1,25676
0.207649,0.194224,1,25677
0.207679,0.21034,1,25678
0.20771,0.226133,1,25679
0.207741,0.24161,1,25680
0.207733,0.236778,1,25681
0.207725,0.232042,1,25682
0.207756,0.247402,1,25683
0.207748,0.242454,1,25684
0.20774,0.237604,1,25685
0.207732,0.232852,1,25686
0.207723,0.228195,1,25687
0.207715,0.223631,1,25688
0.207707,0.219159,1,25689
0.207699,0.214776,1,25690
0.207691,0.21048,1,25691
0.207683,0.206271,1,25692
0.207675,0.202145,1,25693
0.207667,0.198102,1,25694
0.207659,0.19414,1,25695
0.207651,0.190257,1,25696
0.207643,0.186452,1,25697
0.207673,0.202723,1,25698
0.207665,0.198669,1,25699
0.207657,0.194695,1,25700
0.207649,0.190801,1,25701
0.207641,0.186985,1,25702
0.207633,0.183246,1,25703
0.207625,0.179581,1,25704
0.207617,0.175989,1,25705
0.207609,0.172469,1,25706
0.207601,0.16902,1,25707
0.207593,0.16564,1,25708
0.207623,0.182327,1,25709
0.207615,0.17868,1,25710
0.207646,0.195107,1,25711
0.207638,0.191205,1,25712
0.20763,0.18738,1,25713
0.207661,0.203633,1,25714
0.207692,0.21956,1,25715
0.207684,0.215169,1,25716
0.207714,0.230866,1,25717
0.207706,0.226248,1,25718
0.207698,0.221723,1,25719
0.20769,0.217289,1,25720
0.207682,0.212943,1,25721
0.207674,0.208684,1,25722
0.207666,0.204511,1,25723
0.207697,0.22042,1,25724
0.207689,0.216012,1,25725
0.207681,0.211692,1,25726
0.207673,0.207458,1,25727
0.207703,0.223309,1,25728
0.207695,0.218842,1,25729
0.207687,0.214466,1,25730
0.207718,0.230176,1,25731
0.20771,0.225573,1,25732
0.207702,0.221061,1,25733
0.207733,0.23664,1,25734
0.207725,0.231907,1,25735
0.207717,0.227269,1,25736
0.207747,0.242724,1,25737
0.207739,0.237869,1,25738
0.207731,0.233112,1,25739
0.207723,0.22845,1,25740
0.207715,0.223881,1,25741
0.207707,0.219403,1,25742
0.207699,0.215015,1,25743
0.207691,0.210715,1,25744
0.207683,0.2065,1,25745
0.207675,0.20237,1,25746
0.207667,0.198323,1,25747
0.207659,0.194357,1,25748
0.20765,0.190469,1,25749
0.207642,0.18666,1,25750
0.207634,0.182927,1,25751
0.207626,0.179268,1,25752
0.207618,0.175683,1,25753
0.20761,0.172169,1,25754
0.207602,0.168726,1,25755
0.207594,0.165351,1,25756
0.207625,0.182044,1,25757
0.207617,0.178403,1,25758
0.207609,0.174835,1,25759
0.207601,0.171339,1,25760
0.207631,0.187912,1,25761
0.207623,0.184154,1,25762
0.207615,0.180471,1,25763
0.207607,0.176861,1,25764
0.207599,0.173324,1,25765
0.207591,0.169857,1,25766
0.207622,0.18646,1,25767
0.207614,0.182731,1,25768
0.207606,0.179076,1,25769
0.207598,0.175495,1,25770
0.207628,0.191985,1,25771
0.20762,0.188145,1,25772
0.207651,0.204382,1,25773
0.207682,0.220295,1,25774
0.207674,0.215889,1,25775
0.207666,0.211571,1,25776
0.207658,0.20734,1,25777
0.20765,0.203193,1,25778
0.207642,0.199129,1,25779
0.207634,0.195146,1,25780
0.207625,0.191244,1,25781
0.207617,0.187419,1,25782
0.207609,0.18367,1,25783
0.207601,0.179997,1,25784
0.207593,0.176397,1,25785
0.207624,0.192869,1,25786
0.207655,0.209012,1,25787
0.207647,0.204831,1,25788
0.207639,0.200735,1,25789
0.207669,0.21672,1,25790
0.207661,0.212386,1,25791
0.207653,0.208138,1,25792
0.207684,0.223975,1,25793
0.207715,0.239496,1,25794
0.207707,0.234706,1,25795
0.207699,0.230012,1,25796
0.207691,0.225411,1,25797
0.207721,0.240903,1,25798
0.207713,0.236085,1,25799
0.207705,0.231363,1,25800
0.207697,0.226736,1,25801
0.207689,0.222201,1,25802
0.207681,0.217757,1,25803
0.207673,0.213402,1,25804
0.207665,0.209134,1,25805
0.207696,0.224952,1,25806
0.207688,0.220453,1,25807
0.207679,0.216043,1,25808
0.207671,0.211723,1,25809
0.207663,0.207488,1,25810
0.207655,0.203338,1,25811
0.207647,0.199272,1,25812
0.207639,0.195286,1,25813
0.20767,0.21138,1,25814
0.207701,0.227153,1,25815
0.207731,0.24261,1,25816
0.207723,0.237758,1,25817
0.207754,0.253002,1,25818
0.207746,0.247942,1,25819
0.207777,0.262984,1,25820
0.207769,0.257724,1,25821
0.207761,0.252569,1,25822
0.207791,0.267518,1,25823
0.207783,0.262168,1,25824
0.207775,0.256924,1,25825
0.207767,0.251786,1,25826
0.207798,0.26675,1,25827
0.20779,0.261415,1,25828
0.20782,0.276187,1,25829
0.207812,0.270663,1,25830
0.207843,0.28525,1,25831
0.207874,0.299545,1,25832
0.207866,0.293554,1,25833
0.207858,0.287683,1,25834
0.207888,0.301929,1,25835
0.20788,0.295891,1,25836
0.207911,0.309973,1,25837
0.207941,0.323773,1,25838
0.207933,0.317298,1,25839
0.207925,0.310952,1,25840
0.207956,0.324733,1,25841
0.207987,0.338238,1,25842
0.207979,0.331473,1,25843
0.208009,0.344844,1,25844
0.20804,0.357947,1,25845
0.208032,0.350788,1,25846
0.208024,0.343772,1,25847
0.208016,0.336897,1,25848
0.208008,0.330159,1,25849
0.208038,0.343556,1,25850
0.208069,0.356685,1,25851
0.2081,0.369551,1,25852
0.20813,0.38216,1,25853
0.208161,0.394517,1,25854
0.208153,0.386626,1,25855
0.208145,0.378894,1,25856
0.208175,0.391316,1,25857
0.208167,0.38349,1,25858
0.208159,0.37582,1,25859
0.208151,0.368304,1,25860
0.208143,0.360937,1,25861
0.208174,0.373719,1,25862
0.208204,0.386244,1,25863
0.208196,0.378519,1,25864
0.208188,0.370949,1,25865
0.20818,0.36353,1,25866
0.208211,0.376259,1,25867
0.208203,0.368734,1,25868
0.208233,0.38136,1,25869
0.208264,0.393732,1,25870
0.208256,0.385858,1,25871
0.208248,0.378141,1,25872
0.20824,0.370578,1,25873
0.208232,0.363166,1,25874
0.208224,0.355903,1,25875
0.208216,0.348785,1,25876
0.208208,0.341809,1,25877
0.2082,0.334973,1,25878
0.20823,0.348274,1,25879
0.208222,0.341308,1,25880
0.208253,0.354482,1,25881
0.208245,0.347392,1,25882
0.208237,0.340444,1,25883
0.208229,0.333636,1,25884
0.208221,0.326963,1,25885
0.208213,0.320424,1,25886
0.208205,0.314015,1,25887
0.208197,0.307735,1,25888
0.208188,0.30158,1,25889
0.208219,0.315548,1,25890
0.20825,0.329238,1,25891
0.208242,0.322653,1,25892
0.208234,0.3162,1,25893
0.208226,0.309876,1,25894
0.208217,0.303678,1,25895
0.208209,0.297605,1,25896
0.208201,0.291653,1,25897
0.208232,0.305819,1,25898
0.208224,0.299703,1,25899
0.208216,0.293709,1,25900
0.208208,0.287835,1,25901
0.2082,0.282078,1,25902
0.208192,0.276437,1,25903
0.208184,0.270908,1,25904
0.208176,0.26549,1,25905
0.208168,0.26018,1,25906
0.20816,0.254976,1,25907
0.208152,0.249877,1,25908
0.208144,0.244879,1,25909
0.208136,0.239982,1,25910
0.208128,0.235182,1,25911
0.208119,0.230478,1,25912
0.208111,0.225869,1,25913
0.208103,0.221351,1,25914
0.208095,0.216924,1,25915
0.208087,0.212586,1,25916
0.208079,0.208334,1,25917
0.20811,0.224168,1,25918
0.208102,0.219684,1,25919
0.208094,0.21529,1,25920
0.208086,0.210985,1,25921
0.208078,0.206765,1,25922
0.208108,0.22263,1,25923
0.2081,0.218177,1,25924
0.208092,0.213814,1,25925
0.208123,0.229537,1,25926
0.208115,0.224947,1,25927
0.208107,0.220448,1,25928
0.208099,0.216039,1,25929
0.208091,0.211718,1,25930
0.208083,0.207484,1,25931
0.208075,0.203334,1,25932
0.208067,0.199267,1,25933
0.208059,0.195282,1,25934
0.208051,0.191376,1,25935
0.208043,0.187549,1,25936
0.208073,0.203798,1,25937
0.208104,0.219722,1,25938
0.208134,0.235327,1,25939
0.208126,0.230621,1,25940
0.208157,0.246008,1,25941
0.208149,0.241088,1,25942
0.208141,0.236266,1,25943
0.208133,0.231541,1,25944
0.208125,0.22691,1,25945
0.208117,0.222372,1,25946
0.208109,0.217925,1,25947
0.208139,0.233566,1,25948
0.20817,0.248895,1,25949
0.208162,0.243917,1,25950
