state	C__sierra_leone	R0__sierra_leone	phi__sierra_leone	rho__sierra_leone
7956	135.314	1.26867	0.220898	0.503885
7957	140.236	1.29494	0.22994	0.452175
7958	61.4717	1.37933	0.216137	0.724263
7959	61.4717	1.37933	0.216137	0.724263
7960	99.3652	1.33128	0.251481	0.511948
7961	99.3652	1.33128	0.251481	0.511948
7962	133.539	1.32645	0.15191	0.401719
7963	133.539	1.32645	0.15191	0.401719
7964	133.539	1.32645	0.15191	0.401719
7965	99.4617	1.37728	0.169673	0.4842
7966	99.4617	1.37728	0.169673	0.4842
7967	92.0362	1.28647	0.194357	0.595802
7968	78.8666	1.28616	0.17293	0.695455
7969	88.2093	1.3117	0.20396	0.593581
7970	101.205	1.33774	0.134309	0.521006
7971	64.2034	1.39895	0.150713	0.682212
7972	86.1304	1.32479	0.096851	0.634108
7973	86.1304	1.32479	0.096851	0.634108
7974	74.5835	1.34324	0.0709993	0.698301
7975	103.014	1.24801	0.167431	0.684116
7976	129.921	1.30107	0.152043	0.494466
7977	112.37	1.30864	0.189283	0.523612
7978	92.3293	1.37623	0.240783	0.563451
7979	94.827	1.35017	0.246797	0.534862
7980	94.827	1.35017	0.246797	0.534862
7981	94.827	1.35017	0.246797	0.534862
7982	82.8982	1.3597	0.156265	0.594105
7983	67.2101	1.37308	0.235586	0.683883
7984	96.0279	1.31921	0.276422	0.510834
7985	96.0279	1.31921	0.276422	0.510834
7986	83.4442	1.34192	0.223788	0.533866
7987	86.5824	1.30969	0.317561	0.623197
7988	65.492	1.37451	0.25864	0.719969
7989	98.4252	1.27965	0.269247	0.633844
7990	121.363	1.26581	0.167214	0.509693
7991	131.255	1.30446	0.176943	0.432078
7992	131.255	1.30446	0.176943	0.432078
7993	143.953	1.31298	0.130264	0.392719
7994	143.953	1.31298	0.130264	0.392719
7995	121.294	1.32842	0.156306	0.503637
7996	128.505	1.28488	0.17632	0.495722
7997	78.6931	1.33343	0.168354	0.704473
7998	78.6931	1.33343	0.168354	0.704473
7999	78.6931	1.33343	0.168354	0.704473
8000	86.7642	1.35786	0.239571	0.644657
8001	75.2017	1.37701	0.273254	0.666791
8002	76.998	1.42724	0.266705	0.570538
8003	91.2409	1.33964	0.271049	0.604308
8004	117.196	1.29169	0.316736	0.498803
8005	69.9513	1.31347	0.360689	0.700148
8006	81.4269	1.3105	0.364344	0.626651
8007	113.919	1.275	0.276016	0.463143
8008	109.437	1.33798	0.244071	0.464072
8009	109.437	1.33798	0.244071	0.464072
8010	85.1609	1.33948	0.150304	0.635123
8011	75.7761	1.34593	0.210854	0.645269
8012	75.7761	1.34593	0.210854	0.645269
8013	75.7761	1.34593	0.210854	0.645269
8014	75.7761	1.34593	0.210854	0.645269
8015	73.12	1.31902	0.165875	0.764916
8016	87.4966	1.3438	0.204938	0.576836
8017	91.8149	1.35162	0.240645	0.563934
8018	101.147	1.3263	0.263221	0.518694
8019	101.147	1.3263	0.263221	0.518694
8020	83.4241	1.29776	0.259031	0.613099
8021	87.0338	1.35312	0.231449	0.499911
8022	97.8419	1.39725	0.296696	0.45893
8023	65.5182	1.40544	0.274409	0.620015
8024	71.6399	1.4293	0.203682	0.562599
8025	95.4324	1.31312	0.162253	0.590686
8026	75.4142	1.3368	0.184005	0.657754
8027	75.4142	1.3368	0.184005	0.657754
8028	85.6947	1.30834	0.22479	0.675417
8029	85.6947	1.30834	0.22479	0.675417
8030	81.9006	1.37857	0.179465	0.610952
8031	76.85	1.39312	0.152274	0.62581
8032	120.626	1.36098	0.15383	0.433353
8033	135.361	1.27336	0.202064	0.448956
8034	101.364	1.27884	0.230375	0.608673
8035	101.364	1.27884	0.230375	0.608673
8036	77.2647	1.40714	0.166191	0.593956
8037	77.2647	1.40714	0.166191	0.593956
8038	69.9331	1.40552	0.149616	0.68915
8039	123.488	1.31616	0.290263	0.424467
8040	127.434	1.30097	0.291176	0.423872
8041	110.143	1.34211	0.257176	0.421565
8042	76.0345	1.41422	0.160956	0.567982
8043	79.4475	1.33662	0.0940429	0.662799
8044	99.3048	1.39956	0.109011	0.510175
8045	60.7078	1.36776	0.167268	0.777843
8046	60.7078	1.36776	0.167268	0.777843
8047	90.4275	1.31986	0.221876	0.567224
8048	92.2631	1.37115	0.212613	0.501721
8049	104.94	1.35837	0.189976	0.490499
8050	85.5204	1.35661	0.150681	0.585404
8051	85.5204	1.35661	0.150681	0.585404
8052	80.6328	1.36137	0.230971	0.604452
8053	101.969	1.3581	0.233421	0.471142
8054	101.969	1.3581	0.233421	0.471142
8055	87.1315	1.36777	0.2041	0.575028
8056	87.1315	1.36777	0.2041	0.575028
8057	110.618	1.34193	0.177038	0.504843
8058	111.881	1.29985	0.149174	0.519395
8059	111.881	1.29985	0.149174	0.519395
8060	95.8839	1.32691	0.199538	0.555869
8061	71.0798	1.32644	0.2619	0.686311
8062	71.0798	1.32644	0.2619	0.686311
8063	93.8249	1.29037	0.282728	0.561006
8064	93.8249	1.29037	0.282728	0.561006
8065	87.3356	1.36414	0.265264	0.484879
8066	87.3356	1.36414	0.265264	0.484879
8067	75.5456	1.36385	0.233579	0.651094
8068	76.8772	1.40157	0.178202	0.614721
8069	78.4596	1.32057	0.170828	0.652684
8070	88.0644	1.37647	0.154145	0.550962
8071	85.284	1.36037	0.129974	0.62104
8072	85.284	1.36037	0.129974	0.62104
8073	85.284	1.36037	0.129974	0.62104
8074	77.5366	1.35449	0.144788	0.65165
8075	77.5366	1.35449	0.144788	0.65165
8076	77.5366	1.35449	0.144788	0.65165
8077	77.5366	1.35449	0.144788	0.65165
8078	77.5366	1.35449	0.144788	0.65165
8079	77.5366	1.35449	0.144788	0.65165
8080	77.5366	1.35449	0.144788	0.65165
8081	77.5366	1.35449	0.144788	0.65165
8082	77.5366	1.35449	0.144788	0.65165
8083	80.7315	1.35005	0.198906	0.624356
8084	80.7315	1.35005	0.198906	0.624356
8085	98.1448	1.30951	0.199	0.59351
8086	98.1448	1.30951	0.199	0.59351
8087	98.1448	1.30951	0.199	0.59351
8088	100.568	1.30932	0.244559	0.547691
8089	100.568	1.30932	0.244559	0.547691
8090	79.1586	1.34689	0.296663	0.585244
8091	79.1586	1.34689	0.296663	0.585244
8092	85.8295	1.38945	0.163659	0.594697
8093	81.5058	1.40813	0.202037	0.561837
8094	81.5058	1.40813	0.202037	0.561837
8095	81.5058	1.40813	0.202037	0.561837
8096	87.639	1.35942	0.159687	0.610223
8097	87.639	1.35942	0.159687	0.610223
8098	78.3327	1.29279	0.25052	0.680089
8099	70.9092	1.28958	0.166422	0.80493
8100	68.2118	1.33857	0.159754	0.76086
8101	68.2118	1.33857	0.159754	0.76086
8102	68.2118	1.33857	0.159754	0.76086
8103	68.2118	1.33857	0.159754	0.76086
8104	68.2118	1.33857	0.159754	0.76086
8105	72.4897	1.34308	0.187011	0.745273
8106	69.3608	1.34105	0.269938	0.736926
8107	124.99	1.22075	0.310434	0.521733
8108	58.9682	1.36479	0.350533	0.705811
8109	96.7473	1.27117	0.345881	0.647712
8110	110.604	1.28413	0.226256	0.516369
8111	110.604	1.28413	0.226256	0.516369
8112	110.604	1.28413	0.226256	0.516369
8113	110.604	1.28413	0.226256	0.516369
8114	70.9389	1.31657	0.25261	0.710306
8115	68.0606	1.29092	0.18757	0.806714
8116	68.0035	1.41129	0.186905	0.681978
8117	101.178	1.41238	0.210395	0.432752
8118	97.0445	1.39882	0.218307	0.453065
8119	100.574	1.39917	0.242817	0.426768
8120	87.2298	1.42278	0.2955	0.524816
8121	100.126	1.29197	0.267748	0.533305
8122	96.5178	1.31905	0.214983	0.578425
8123	79.035	1.37141	0.309838	0.607087
8124	79.035	1.37141	0.309838	0.607087
8125	83.3679	1.33079	0.165956	0.658082
8126	83.3679	1.33079	0.165956	0.658082
8127	83.3679	1.33079	0.165956	0.658082
8128	83.3679	1.33079	0.165956	0.658082
8129	83.3679	1.33079	0.165956	0.658082
8130	99.05	1.29339	0.267656	0.557615
8131	76.0223	1.33563	0.257525	0.627914
8132	79.9876	1.33864	0.279534	0.577742
8133	88.267	1.37094	0.154706	0.595272
8134	97.4189	1.32357	0.169615	0.552083
8135	93.5635	1.33885	0.177942	0.554679
8136	81.4297	1.34364	0.295904	0.577224
8137	71.7144	1.39279	0.247311	0.618627
8138	106.555	1.36549	0.175446	0.437393
8139	106.555	1.36549	0.175446	0.437393
8140	106.555	1.36549	0.175446	0.437393
8141	96.2742	1.3618	0.22515	0.519943
8142	92.8571	1.31235	0.231415	0.620384
8143	92.8571	1.31235	0.231415	0.620384
8144	130.745	1.34351	0.093373	0.392082
8145	138.306	1.29154	0.115654	0.411957
8146	141.455	1.34396	0.243744	0.393341
8147	115.875	1.39447	0.238816	0.404936
8148	74.5562	1.33925	0.280532	0.641159
8149	74.5562	1.33925	0.280532	0.641159
8150	51.845	1.37427	0.423239	0.776653
8151	106.643	1.34606	0.416905	0.517231
8152	106.203	1.39667	0.346474	0.360568
8153	81.5044	1.38119	0.283558	0.580894
8154	79.8883	1.40554	0.269233	0.543335
8155	71.187	1.4112	0.276425	0.626768
8156	66.4638	1.44561	0.138076	0.679054
8157	129.641	1.37156	0.184017	0.34539
8158	118.445	1.33727	0.275361	0.427712
8159	75.9245	1.43661	0.305667	0.553235
8160	70.3828	1.4287	0.296983	0.637853
8161	88.562	1.39483	0.303292	0.517442
8162	81.4603	1.43101	0.178216	0.511643
8163	82.61	1.39959	0.1962	0.556937
8164	65.7529	1.41805	0.309413	0.638784
8165	91.0181	1.42255	0.269486	0.4762
8166	88.9746	1.39274	0.175626	0.512954
8167	83.9095	1.36025	0.14558	0.585627
8168	83.9095	1.36025	0.14558	0.585627
8169	83.9095	1.36025	0.14558	0.585627
8170	83.9095	1.36025	0.14558	0.585627
8171	68.0944	1.34726	0.125665	0.740904
8172	102.129	1.39203	0.185275	0.482728
8173	88.6893	1.34365	0.183204	0.59121
8174	88.6893	1.34365	0.183204	0.59121
8175	88.6893	1.34365	0.183204	0.59121
8176	84.8555	1.38219	0.112335	0.580336
8177	84.8555	1.38219	0.112335	0.580336
8178	84.8555	1.38219	0.112335	0.580336
8179	92.0605	1.39336	0.137181	0.528968
8180	80.191	1.33203	0.193417	0.665369
8181	80.191	1.33203	0.193417	0.665369
8182	80.191	1.33203	0.193417	0.665369
8183	80.191	1.33203	0.193417	0.665369
8184	97.571	1.33252	0.238079	0.582573
8185	106.727	1.3008	0.176769	0.520099
8186	86.1356	1.34285	0.178816	0.575843
8187	86.1356	1.34285	0.178816	0.575843
8188	86.1356	1.34285	0.178816	0.575843
8189	86.1356	1.34285	0.178816	0.575843
8190	104.987	1.34098	0.272324	0.456515
8191	104.948	1.30866	0.375313	0.470977
8192	70.1662	1.40301	0.154103	0.672409
8193	93.2318	1.39697	0.176913	0.552955
8194	87.1011	1.28828	0.199485	0.630127
8195	94.352	1.33795	0.202715	0.575799
8196	107.057	1.34459	0.178213	0.4954
8197	107.057	1.34459	0.178213	0.4954
8198	126.559	1.4222	0.154828	0.326517
8199	121.324	1.34705	0.263422	0.443601
8200	136.331	1.26547	0.216156	0.470469
8201	111.175	1.29872	0.197038	0.501162
8202	77.9778	1.29604	0.167601	0.702262
8203	96.2351	1.34033	0.264122	0.549072
8204	110.383	1.34424	0.211128	0.505549
8205	111.163	1.31953	0.207009	0.504492
8206	115.25	1.32178	0.165018	0.504809
8207	97.5947	1.34203	0.201195	0.578876
8208	97.5947	1.34203	0.201195	0.578876
8209	108.309	1.35995	0.250126	0.513363
8210	108.266	1.39132	0.180375	0.473809
8211	114.118	1.37172	0.180901	0.407868
8212	71.4262	1.38813	0.274546	0.756472
8213	67.3516	1.42526	0.304208	0.732591
8214	60.6695	1.41671	0.299332	0.725816
8215	90.7214	1.37144	0.281512	0.540873
8216	70.252	1.37038	0.318692	0.624998
8217	75.0356	1.33717	0.259625	0.599376
8218	93.3607	1.32816	0.194388	0.535439
8219	85.8448	1.32692	0.150006	0.626458
8220	85.8448	1.32692	0.150006	0.626458
8221	85.8448	1.32692	0.150006	0.626458
8222	85.8448	1.32692	0.150006	0.626458
8223	85.8448	1.32692	0.150006	0.626458
8224	85.8448	1.32692	0.150006	0.626458
8225	117.381	1.2625	0.16536	0.54238
8226	65.1187	1.35237	0.181285	0.693659
8227	76.5194	1.33662	0.200317	0.60303
8228	76.5194	1.33662	0.200317	0.60303
8229	91.1276	1.29197	0.292829	0.561872
8230	94.1004	1.35939	0.105802	0.570886
8231	110.353	1.24854	0.230744	0.571346
8232	94.7148	1.27313	0.207917	0.566868
8233	100.934	1.28768	0.183439	0.514512
8234	84.2304	1.35524	0.301811	0.586028
8235	75.5611	1.30453	0.264273	0.684078
8236	90.407	1.24439	0.347037	0.652092
8237	125.083	1.31377	0.230518	0.475419
8238	113.334	1.43645	0.253244	0.369718
8239	141.275	1.32684	0.166913	0.356598
8240	114.064	1.3559	0.169605	0.467324
8241	92.6658	1.34277	0.243223	0.546442
8242	92.6658	1.34277	0.243223	0.546442
8243	92.6658	1.34277	0.243223	0.546442
8244	119.114	1.29616	0.178067	0.497852
8245	101.097	1.36572	0.145849	0.517631
8246	90.7906	1.35225	0.171121	0.547152
8247	78.0501	1.32775	0.187212	0.658463
8248	75.8197	1.34109	0.230535	0.697434
8249	94.6347	1.33064	0.160598	0.532364
8250	92.4802	1.36081	0.161271	0.539994
8251	86.3063	1.34867	0.158677	0.56869
8252	112.058	1.41404	0.13091	0.404032
8253	112.058	1.41404	0.13091	0.404032
8254	112.058	1.41404	0.13091	0.404032
8255	66.9596	1.38841	0.179735	0.729512
8256	84.1751	1.32215	0.163321	0.651502
8257	67.8497	1.33223	0.20397	0.728441
8258	127.651	1.28728	0.169568	0.469748
8259	127.651	1.28728	0.169568	0.469748
8260	111.985	1.33832	0.187642	0.464757
8261	111.985	1.33832	0.187642	0.464757
8262	111.985	1.33832	0.187642	0.464757
8263	90.8395	1.34792	0.127453	0.592223
8264	90.8395	1.34792	0.127453	0.592223
8265	93.4229	1.3287	0.191199	0.582879
8266	93.4229	1.3287	0.191199	0.582879
8267	86.3767	1.33902	0.182144	0.582774
8268	72.202	1.37524	0.217556	0.642008
8269	72.202	1.37524	0.217556	0.642008
8270	90.1207	1.38088	0.220876	0.516273
8271	90.1207	1.38088	0.220876	0.516273
8272	90.1207	1.38088	0.220876	0.516273
8273	106.49	1.40624	0.228456	0.464716
8274	105.797	1.39595	0.358104	0.439523
8275	71.2232	1.32854	0.287367	0.745094
8276	59.1825	1.43192	0.326344	0.694358
8277	59.6623	1.36053	0.372159	0.722898
8278	83.145	1.34123	0.355569	0.598964
8279	78.5689	1.34115	0.182368	0.659752
8280	84.2759	1.37164	0.123175	0.57168
8281	84.2759	1.37164	0.123175	0.57168
8282	81.0093	1.34886	0.14736	0.605601
8283	87.053	1.35841	0.232986	0.530934
8284	87.053	1.35841	0.232986	0.530934
8285	109.357	1.36695	0.212826	0.458151
8286	97.2856	1.39536	0.162019	0.499808
8287	84.8831	1.35145	0.154178	0.596957
8288	84.8831	1.35145	0.154178	0.596957
8289	84.8831	1.35145	0.154178	0.596957
8290	84.8831	1.35145	0.154178	0.596957
8291	84.8831	1.35145	0.154178	0.596957
8292	84.8831	1.35145	0.154178	0.596957
8293	93.462	1.33514	0.144755	0.617152
8294	120.253	1.31983	0.148132	0.520789
8295	93.4749	1.30629	0.133874	0.599941
8296	95.0116	1.30268	0.222759	0.599312
8297	92.3982	1.302	0.210676	0.607654
8298	92.3982	1.302	0.210676	0.607654
8299	109.777	1.32422	0.106236	0.48916
8300	109.777	1.32422	0.106236	0.48916
8301	97.8241	1.39981	0.171572	0.504386
8302	98.1858	1.35899	0.16749	0.525809
8303	98.1858	1.35899	0.16749	0.525809
8304	98.1858	1.35899	0.16749	0.525809
8305	98.1858	1.35899	0.16749	0.525809
8306	117.542	1.35684	0.15934	0.499503
8307	103.248	1.36385	0.209504	0.530214
8308	85.9159	1.36044	0.257717	0.672304
8309	60.474	1.40029	0.25945	0.74508
8310	90.4942	1.37914	0.166386	0.539491
8311	79.0366	1.38708	0.184994	0.63472
8312	79.0366	1.38708	0.184994	0.63472
8313	80.9689	1.36494	0.1468	0.605619
8314	84.2764	1.3198	0.130087	0.661376
8315	93.876	1.35822	0.162313	0.536451
8316	89.4762	1.30431	0.150808	0.666289
8317	76.3955	1.33233	0.139162	0.697491
8318	96.9069	1.33749	0.12819	0.539162
8319	94.4459	1.32878	0.184006	0.557934
8320	94.4459	1.32878	0.184006	0.557934
8321	79.7464	1.34827	0.109791	0.625711
8322	85.6731	1.31527	0.275646	0.616552
8323	85.6731	1.31527	0.275646	0.616552
8324	79.5042	1.35661	0.196241	0.600907
8325	65.6604	1.38891	0.123749	0.69437
8326	75.1226	1.32733	0.110122	0.726136
8327	75.1226	1.32733	0.110122	0.726136
8328	97.8939	1.30081	0.173131	0.617003
8329	66.8207	1.38924	0.220497	0.672823
8330	83.0729	1.38448	0.228502	0.536474
8331	79.7414	1.30331	0.320225	0.721048
8332	134.015	1.28051	0.364384	0.469825
8333	118.42	1.29811	0.354086	0.507131
8334	95.4997	1.30557	0.256595	0.691417
8335	81.2002	1.31376	0.306652	0.633299
8336	94.8419	1.29066	0.246748	0.562434
8337	63.9087	1.3318	0.255993	0.728143
8338	96.8556	1.33791	0.134509	0.540164
8339	115.174	1.2446	0.206492	0.544281
8340	121.806	1.3495	0.129796	0.4106
8341	106.835	1.35639	0.131457	0.475756
8342	110.436	1.32831	0.196607	0.505402
8343	110.436	1.32831	0.196607	0.505402
8344	110.436	1.32831	0.196607	0.505402
8345	110.436	1.32831	0.196607	0.505402
8346	98.759	1.32327	0.169076	0.519201
8347	115.563	1.37911	0.208895	0.382624
8348	128.973	1.34535	0.225103	0.37073
8349	106.124	1.39734	0.132043	0.436955
8350	82.6872	1.37793	0.201598	0.594689
8351	87.071	1.37877	0.167307	0.580458
8352	87.071	1.37877	0.167307	0.580458
8353	87.071	1.37877	0.167307	0.580458
8354	72.5821	1.34365	0.128624	0.70078
8355	72.5821	1.34365	0.128624	0.70078
8356	77.664	1.32645	0.166146	0.725344
8357	77.664	1.32645	0.166146	0.725344
8358	77.664	1.32645	0.166146	0.725344
8359	78.8214	1.37457	0.15506	0.59131
8360	78.8214	1.37457	0.15506	0.59131
8361	92.8751	1.38692	0.196228	0.517321
8362	78.7856	1.37558	0.194661	0.646342
8363	81.797	1.41993	0.202751	0.528872
8364	81.797	1.41993	0.202751	0.528872
8365	111.392	1.37037	0.186219	0.456692
8366	111.392	1.37037	0.186219	0.456692
8367	97.8825	1.29733	0.254908	0.54287
8368	82.5487	1.31128	0.265103	0.610135
8369	95.765	1.38814	0.212247	0.447415
8370	112.353	1.33714	0.205077	0.463993
8371	81.263	1.4253	0.208406	0.573678
8372	90.1598	1.42259	0.318099	0.492816
8373	79.9098	1.36359	0.278154	0.605638
8374	64.9997	1.40012	0.220244	0.669305
8375	64.9997	1.40012	0.220244	0.669305
8376	83.6943	1.34078	0.139816	0.59883
8377	88.1981	1.3227	0.227518	0.559464
8378	88.1981	1.3227	0.227518	0.559464
8379	88.1981	1.3227	0.227518	0.559464
8380	117.54	1.26507	0.262496	0.470629
8381	109.66	1.40198	0.277836	0.402509
8382	64.5735	1.39966	0.174852	0.696742
8383	75.7798	1.32036	0.227805	0.682017
8384	87.2988	1.33366	0.119052	0.575538
8385	81.2313	1.32811	0.135972	0.67658
8386	85.0432	1.39437	0.141077	0.582614
8387	85.0432	1.39437	0.141077	0.582614
8388	80.4824	1.40782	0.142305	0.574098
8389	96.7887	1.34556	0.152438	0.562625
8390	75.1039	1.34606	0.263581	0.633971
8391	110.817	1.43343	0.350707	0.344489
8392	83.3158	1.32093	0.413268	0.494078
8393	105.266	1.32316	0.423541	0.466234
8394	74.9504	1.28312	0.454214	0.628489
8395	92.948	1.25243	0.459802	0.565732
8396	86.2698	1.26269	0.458303	0.59031
8397	75.1111	1.32735	0.46966	0.583455
8398	136.94	1.31256	0.386562	0.405507
8399	135.705	1.34955	0.387908	0.386911
8400	152.135	1.19324	0.209625	0.430905
8401	149.921	1.1873	0.16834	0.481299
8402	99.0222	1.19908	0.225121	0.709417
8403	84.3586	1.27314	0.256422	0.600982
8404	89.4002	1.25843	0.230756	0.676783
8405	95.3065	1.33525	0.216384	0.612514
8406	75.2563	1.34784	0.167728	0.665889
8407	75.2563	1.34784	0.167728	0.665889
8408	75.2563	1.34784	0.167728	0.665889
8409	100.375	1.34431	0.183751	0.558365
8410	100.375	1.34431	0.183751	0.558365
8411	77.7356	1.37577	0.161288	0.654179
8412	107.367	1.39284	0.174108	0.524474
8413	108.476	1.32864	0.161558	0.576729
8414	120.27	1.28725	0.198509	0.51579
8415	92.2035	1.33103	0.127019	0.591068
8416	92.2035	1.33103	0.127019	0.591068
8417	80.606	1.31714	0.161064	0.63188
8418	80.606	1.31714	0.161064	0.63188
8419	106.507	1.32528	0.165597	0.538743
8420	106.507	1.32528	0.165597	0.538743
8421	106.507	1.32528	0.165597	0.538743
8422	106.507	1.32528	0.165597	0.538743
8423	106.475	1.34538	0.150159	0.488188
8424	106.475	1.34538	0.150159	0.488188
8425	93.4837	1.35417	0.218732	0.550183
8426	110.229	1.35253	0.256819	0.45953
8427	89.6194	1.30146	0.199903	0.607399
8428	84.3101	1.3443	0.185462	0.606662
8429	84.3101	1.3443	0.185462	0.606662
8430	69.9909	1.4043	0.202812	0.647105
8431	99.6432	1.38438	0.139023	0.515969
8432	99.6432	1.38438	0.139023	0.515969
8433	88.8883	1.32539	0.140825	0.624182
8434	88.8883	1.32539	0.140825	0.624182
8435	92.0531	1.3423	0.144375	0.599695
8436	92.0531	1.3423	0.144375	0.599695
8437	92.0531	1.3423	0.144375	0.599695
8438	87.9987	1.3311	0.173718	0.582322
8439	106.319	1.32117	0.255677	0.511585
8440	131.534	1.36645	0.19107	0.351025
8441	89.1885	1.42127	0.140684	0.484191
8442	89.1885	1.42127	0.140684	0.484191
8443	100.548	1.36346	0.199461	0.484651
8444	89.4924	1.32352	0.199434	0.604218
8445	86.9058	1.38809	0.22325	0.548718
8446	106.6	1.31812	0.219483	0.535206
8447	97.0766	1.32314	0.224178	0.531595
8448	97.1549	1.36568	0.156765	0.510004
8449	77.438	1.36029	0.201883	0.655364
8450	80.697	1.39066	0.25058	0.649844
8451	111.121	1.31471	0.280741	0.489844
8452	111.121	1.31471	0.280741	0.489844
8453	87.1351	1.37681	0.265925	0.556231
8454	86.675	1.4193	0.443722	0.59888
8455	73.2673	1.52172	0.411544	0.598291
8456	80.9216	1.40072	0.217326	0.727653
8457	65.6869	1.45838	0.190137	0.713111
8458	69.904	1.45781	0.207073	0.645422
8459	68.3416	1.3911	0.122439	0.715028
8460	99.9694	1.35805	0.193665	0.50442
8461	99.1161	1.32117	0.23834	0.547331
8462	92.1992	1.36122	0.236249	0.561706
8463	92.1992	1.36122	0.236249	0.561706
8464	77.5367	1.3298	0.211567	0.604791
8465	74.1094	1.31913	0.139512	0.735068
8466	74.1094	1.31913	0.139512	0.735068
8467	74.1094	1.31913	0.139512	0.735068
8468	92.1855	1.38358	0.189224	0.524959
8469	100.792	1.32583	0.204104	0.51222
8470	84.2515	1.34102	0.188756	0.622025
8471	84.2515	1.34102	0.188756	0.622025
8472	84.2515	1.34102	0.188756	0.622025
8473	84.2515	1.34102	0.188756	0.622025
8474	74.4767	1.40905	0.209597	0.578859
8475	94.7519	1.37744	0.274741	0.460789
8476	112.371	1.29402	0.184142	0.500221
8477	112.371	1.29402	0.184142	0.500221
8478	115.843	1.34016	0.188347	0.458659
8479	115.843	1.34016	0.188347	0.458659
8480	79.1621	1.42254	0.248612	0.626313
8481	79.1621	1.42254	0.248612	0.626313
8482	84.5062	1.3152	0.255729	0.586359
8483	84.5062	1.3152	0.255729	0.586359
8484	111.818	1.31368	0.181073	0.470096
8485	99.0127	1.31702	0.228534	0.54831
8486	88.0453	1.32066	0.220618	0.654833
8487	83.9426	1.31658	0.283647	0.677286
8488	106.042	1.26816	0.264625	0.618731
8489	93.2883	1.34924	0.115542	0.554434
8490	85.4634	1.36667	0.118722	0.594838
8491	89.6311	1.34634	0.222674	0.564813
8492	89.6311	1.34634	0.222674	0.564813
8493	79.4289	1.3629	0.235448	0.613849
8494	75.7437	1.39049	0.131039	0.645091
8495	78.8781	1.34421	0.180623	0.664467
8496	78.8781	1.34421	0.180623	0.664467
8497	77.4505	1.4185	0.212841	0.552303
8498	77.4505	1.4185	0.212841	0.552303
8499	78.8963	1.42043	0.197487	0.587553
8500	78.8963	1.42043	0.197487	0.587553
8501	78.8963	1.42043	0.197487	0.587553
8502	73.1823	1.36716	0.20078	0.653189
8503	93.4829	1.33566	0.198661	0.516047
8504	93.4829	1.33566	0.198661	0.516047
8505	97.1248	1.3458	0.239529	0.576313
8506	64.0269	1.36376	0.264097	0.709129
